Point,Corner,IDS,M0.l,VDS,temperature,Pass/Fail,gmn_raw,idn,gmp_raw,idp,vgsn_raw,vgsp_raw,gdsp_raw,gdsn_raw,Ftn,Ftp
492,nom,21.54e-9,360e-9,400e-3,48.44,,417.2e-9,21.54e-9,395.6e-9,-21.54e-9,524.3e-3,-192.1e-3,5.776e-9,5.776e-9,57e6,63.02e6
493,nom,21.54e-9,540e-9,400e-3,48.44,,415.3e-9,21.54e-9,395.6e-9,-21.54e-9,543.4e-3,-192.1e-3,5.776e-9,5.776e-9,54.81e6,63.02e6
494,nom,21.54e-9,720e-9,400e-3,48.44,,409.1e-9,21.54e-9,395.6e-9,-21.54e-9,574.3e-3,-192.1e-3,5.776e-9,5.776e-9,45.89e6,63.02e6
495,nom,21.54e-9,1e-6,400e-3,48.44,,403.2e-9,21.54e-9,395.6e-9,-21.54e-9,580.3e-3,-192.1e-3,5.776e-9,5.776e-9,35.48e6,63.02e6
581,nom,21.54e-9,180e-9,1.4,48.44,,433e-9,21.54e-9,397.2e-9,-21.54e-9,495.8e-3,817.8e-3,3.021e-9,3.021e-9,63.04e6,64.26e6
582,nom,21.54e-9,360e-9,1.4,48.44,,433e-9,21.54e-9,397.2e-9,-21.54e-9,495.8e-3,817.8e-3,3.021e-9,3.021e-9,63.04e6,64.26e6
583,nom,21.54e-9,540e-9,1.4,48.44,,428.9e-9,21.54e-9,397.2e-9,-21.54e-9,517.9e-3,817.8e-3,3.021e-9,3.021e-9,60.27e6,64.26e6
584,nom,21.54e-9,720e-9,1.4,48.44,,415e-9,21.54e-9,397.2e-9,-21.54e-9,559e-3,817.8e-3,3.021e-9,3.021e-9,49.22e6,64.26e6
585,nom,21.54e-9,1e-6,1.4,48.44,,404.2e-9,21.54e-9,397.2e-9,-21.54e-9,572.1e-3,817.8e-3,3.021e-9,3.021e-9,37.17e6,64.26e6
671,nom,21.54e-9,180e-9,1.8,48.44,,437.3e-9,21.54e-9,397.5e-9,-21.54e-9,488.1e-3,1.221,2.696e-9,2.696e-9,64.2e6,64.47e6
672,nom,21.54e-9,360e-9,1.8,48.44,,437.3e-9,21.54e-9,397.5e-9,-21.54e-9,488.1e-3,1.221,2.696e-9,2.696e-9,64.2e6,64.47e6
673,nom,21.54e-9,540e-9,1.8,48.44,,432.9e-9,21.54e-9,397.5e-9,-21.54e-9,510.9e-3,1.221,2.696e-9,2.696e-9,61.34e6,64.47e6
674,nom,21.54e-9,720e-9,1.8,48.44,,416.9e-9,21.54e-9,397.5e-9,-21.54e-9,554.6e-3,1.221,2.696e-9,2.696e-9,49.87e6,64.47e6
675,nom,21.54e-9,1e-6,1.8,48.44,,404.5e-9,21.54e-9,397.5e-9,-21.54e-9,569.8e-3,1.221,2.696e-9,2.696e-9,37.46e6,64.47e6
761,nom,46.42e-9,180e-9,900e-3,48.44,,857.4e-9,46.41e-9,809.4e-9,-46.41e-9,547.8e-3,270.8e-3,7.639e-9,7.639e-9,120.6e6,125.6e6
762,nom,46.42e-9,360e-9,900e-3,48.44,,857.4e-9,46.41e-9,809.4e-9,-46.41e-9,547.8e-3,270.8e-3,7.639e-9,7.639e-9,120.6e6,125.6e6
763,nom,46.42e-9,540e-9,900e-3,48.44,,850.3e-9,46.41e-9,809.4e-9,-46.41e-9,569.1e-3,270.8e-3,7.639e-9,7.639e-9,114.9e6,125.6e6
764,nom,46.42e-9,720e-9,900e-3,48.44,,830.8e-9,46.41e-9,809.4e-9,-46.41e-9,607e-3,270.8e-3,7.639e-9,7.639e-9,93.52e6,125.6e6
765,nom,46.42e-9,1e-6,900e-3,48.44,,819.5e-9,46.41e-9,809.4e-9,-46.41e-9,617.7e-3,270.8e-3,7.639e-9,7.639e-9,70.58e6,125.6e6
851,nom,46.42e-9,180e-9,400e-3,48.44,,838.6e-9,46.42e-9,809.1e-9,-46.42e-9,565.3e-3,-235e-3,12.05e-9,12.05e-9,112.8e6,124.1e6
852,nom,46.42e-9,360e-9,400e-3,48.44,,838.6e-9,46.42e-9,809.1e-9,-46.42e-9,565.3e-3,-235e-3,12.05e-9,12.05e-9,112.8e6,124.1e6
853,nom,46.42e-9,540e-9,400e-3,48.44,,835.5e-9,46.41e-9,809.1e-9,-46.42e-9,584.6e-3,-235e-3,12.05e-9,12.05e-9,108.3e6,124.1e6
854,nom,46.42e-9,720e-9,400e-3,48.44,,827.5e-9,46.41e-9,809.1e-9,-46.42e-9,616e-3,-235e-3,12.05e-9,12.05e-9,89.93e6,124.1e6
855,nom,46.42e-9,1e-6,400e-3,48.44,,821e-9,46.42e-9,809.1e-9,-46.42e-9,622.5e-3,-235e-3,12.05e-9,12.05e-9,68.84e6,124.1e6
941,nom,46.42e-9,180e-9,1.4,48.44,,872.9e-9,46.41e-9,808.2e-9,-46.41e-9,535.2e-3,775e-3,6.116e-9,6.116e-9,125.7e6,126.1e6
942,nom,46.42e-9,360e-9,1.4,48.44,,872.9e-9,46.41e-9,808.2e-9,-46.41e-9,535.2e-3,775e-3,6.116e-9,6.116e-9,125.7e6,126.1e6
943,nom,46.42e-9,540e-9,1.4,48.44,,863e-9,46.41e-9,808.2e-9,-46.41e-9,557.8e-3,775e-3,6.116e-9,6.116e-9,119.5e6,126.1e6
944,nom,46.42e-9,720e-9,1.4,48.44,,833.9e-9,46.41e-9,808.2e-9,-46.41e-9,600.2e-3,775e-3,6.116e-9,6.116e-9,96.03e6,126.1e6
945,nom,46.42e-9,1e-6,1.4,48.44,,818e-9,46.41e-9,808.2e-9,-46.41e-9,614.3e-3,775e-3,6.116e-9,6.116e-9,71.7e6,126.1e6
1.031e3,nom,46.42e-9,180e-9,1.8,48.44,,883.7e-9,46.41e-9,807.1e-9,-46.41e-9,527.1e-3,1.178,5.444e-9,5.444e-9,128.5e6,126.3e6
1.032e3,nom,46.42e-9,360e-9,1.8,48.44,,883.7e-9,46.41e-9,807.1e-9,-46.41e-9,527.1e-3,1.178,5.444e-9,5.444e-9,128.5e6,126.3e6
1.033e3,nom,46.42e-9,540e-9,1.8,48.44,,872.3e-9,46.41e-9,807.1e-9,-46.41e-9,550.3e-3,1.178,5.444e-9,5.444e-9,122e6,126.3e6
1.034e3,nom,46.42e-9,720e-9,1.8,48.44,,836.7e-9,46.41e-9,807.1e-9,-46.41e-9,595.7e-3,1.178,5.444e-9,5.444e-9,97.29e6,126.3e6
1.035e3,nom,46.42e-9,1e-6,1.8,48.44,,817.1e-9,46.41e-9,807.1e-9,-46.41e-9,612e-3,1.178,5.444e-9,5.444e-9,72.15e6,126.3e6
1.121e3,nom,100e-9,180e-9,900e-3,48.44,,1.699e-6,100e-9,1.638e-6,-100e-9,591.1e-3,225.5e-3,15.33e-9,15.33e-9,233.7e6,242.8e6
1.122e3,nom,100e-9,360e-9,900e-3,48.44,,1.699e-6,100e-9,1.638e-6,-100e-9,591.1e-3,225.5e-3,15.33e-9,15.33e-9,233.7e6,242.8e6
1.123e3,nom,100e-9,540e-9,900e-3,48.44,,1.687e-6,100e-9,1.638e-6,-100e-9,612.7e-3,225.5e-3,15.33e-9,15.33e-9,222.2e6,242.8e6
1.124e3,nom,100e-9,720e-9,900e-3,48.44,,1.666e-6,100e-9,1.638e-6,-100e-9,651.4e-3,225.5e-3,15.33e-9,15.33e-9,179.6e6,242.8e6
1.125e3,nom,100e-9,1e-6,900e-3,48.44,,1.655e-6,100e-9,1.638e-6,-100e-9,662.6e-3,225.5e-3,15.33e-9,15.33e-9,134.4e6,242.8e6
1.211e3,nom,100e-9,180e-9,400e-3,48.44,,1.672e-6,100e-9,1.633e-6,-100e-9,609.5e-3,-280.4e-3,25.07e-9,25.07e-9,219.8e6,239.3e6
1.212e3,nom,100e-9,360e-9,400e-3,48.44,,1.672e-6,100e-9,1.633e-6,-100e-9,609.5e-3,-280.4e-3,25.07e-9,25.07e-9,219.8e6,239.3e6
1.213e3,nom,100e-9,540e-9,400e-3,48.44,,1.67e-6,100e-9,1.633e-6,-100e-9,628.9e-3,-280.4e-3,25.07e-9,25.07e-9,210.7e6,239.3e6
1.214e3,nom,100e-9,720e-9,400e-3,48.44,,1.671e-6,100e-9,1.633e-6,-100e-9,660.5e-3,-280.4e-3,25.07e-9,25.07e-9,174.1e6,239.3e6
1.215e3,nom,100e-9,1e-6,400e-3,48.44,,1.663e-6,100e-9,1.633e-6,-100e-9,667.2e-3,-280.4e-3,25.07e-9,25.07e-9,131.8e6,239.3e6
1.301e3,nom,100e-9,180e-9,1.4,48.44,,1.728e-6,100e-9,1.637e-6,-100e-9,577.8e-3,729.6e-3,12.09e-9,12.09e-9,244.3e6,244.1e6
1.302e3,nom,100e-9,360e-9,1.4,48.44,,1.728e-6,100e-9,1.637e-6,-100e-9,577.8e-3,729.6e-3,12.09e-9,12.09e-9,244.3e6,244.1e6
1.303e3,nom,100e-9,540e-9,1.4,48.44,,1.708e-6,100e-9,1.637e-6,-100e-9,600.8e-3,729.6e-3,12.09e-9,12.09e-9,231.2e6,244.1e6
1.304e3,nom,100e-9,720e-9,1.4,48.44,,1.663e-6,100e-9,1.637e-6,-100e-9,644.6e-3,729.6e-3,12.09e-9,12.09e-9,183.9e6,244.1e6
1.305e3,nom,100e-9,1e-6,1.4,48.44,,1.648e-6,100e-9,1.637e-6,-100e-9,659.3e-3,729.6e-3,12.09e-9,12.09e-9,136.3e6,244.1e6
1.391e3,nom,100e-9,180e-9,1.8,48.44,,1.751e-6,100e-9,1.634e-6,-100e-9,569.1e-3,1.132,10.69e-9,10.69e-9,250.3e6,244.5e6
1.392e3,nom,100e-9,360e-9,1.8,48.44,,1.751e-6,100e-9,1.634e-6,-100e-9,569.1e-3,1.132,10.69e-9,10.69e-9,250.3e6,244.5e6
1.393e3,nom,100e-9,540e-9,1.8,48.44,,1.725e-6,100e-9,1.634e-6,-100e-9,592.9e-3,1.132,10.69e-9,10.69e-9,236.4e6,244.5e6
1.394e3,nom,100e-9,720e-9,1.8,48.44,,1.663e-6,100e-9,1.634e-6,-100e-9,640e-3,1.132,10.69e-9,10.69e-9,185.9e6,244.5e6
1.395e3,nom,100e-9,1e-6,1.8,48.44,,1.643e-6,100e-9,1.634e-6,-100e-9,657.1e-3,1.132,10.69e-9,10.69e-9,136.9e6,244.5e6
1.481e3,nom,215.4e-9,180e-9,900e-3,48.44,,3.339e-6,215.5e-9,3.182e-6,-215.4e-9,638.4e-3,176.3e-3,30.57e-9,30.57e-9,444.4e6,447.3e6
1.482e3,nom,215.4e-9,360e-9,900e-3,48.44,,3.339e-6,215.5e-9,3.182e-6,-215.4e-9,638.4e-3,176.3e-3,30.57e-9,30.57e-9,444.4e6,447.3e6
1.483e3,nom,215.4e-9,540e-9,900e-3,48.44,,3.329e-6,215.4e-9,3.182e-6,-215.4e-9,660.2e-3,176.3e-3,30.57e-9,30.57e-9,422.2e6,447.3e6
1.484e3,nom,215.4e-9,720e-9,900e-3,48.44,,3.329e-6,215.4e-9,3.182e-6,-215.4e-9,699.2e-3,176.3e-3,30.57e-9,30.57e-9,340.3e6,447.3e6
1.485e3,nom,215.4e-9,1e-6,900e-3,48.44,,3.288e-6,215.4e-9,3.182e-6,-215.4e-9,710.8e-3,176.3e-3,30.57e-9,30.57e-9,250.5e6,447.3e6
