Point,Corner,Vds,Vgs,temperature,Pass/Fail,gm_n,gm_p,ids_n,ids_p,rds_n,rds_p
26,C3_88,1.8,1.738,85,,161.8e-6,49.61e-9,155.8e-6,-1.856e-9,11.56e3,969.8e6
26,C3_89,1.8,1.8,85,,161.8e-6,9.455e-9,165.8e-6,-345.5e-12,10.86e3,5.21e9
26,C4_0,0,0,175,,0,0,0,-0,inf,inf
26,C4_1,0,62.07e-3,175,,0,0,0,-0,inf,inf
26,C4_2,0,124.1e-3,175,,0,0,0,-0,inf,inf
26,C4_3,0,186.2e-3,175,,0,0,0,-0,inf,inf
26,C4_4,0,248.3e-3,175,,0,0,0,-0,inf,inf
26,C4_5,0,310.3e-3,175,,0,0,0,-0,inf,inf
26,C4_6,0,372.4e-3,175,,0,0,0,-0,inf,inf
26,C4_7,0,434.5e-3,175,,0,0,0,-0,inf,inf
26,C4_8,0,496.6e-3,175,,0,0,0,-0,inf,inf
26,C4_9,0,558.6e-3,175,,0,0,0,-0,inf,inf
26,C4_10,0,620.7e-3,175,,0,0,0,-0,inf,inf
26,C4_11,0,682.8e-3,175,,0,0,0,-0,inf,inf
26,C4_12,0,744.8e-3,175,,0,0,0,-0,inf,inf
26,C4_13,0,806.9e-3,175,,0,0,0,-0,inf,inf
26,C4_14,0,869e-3,175,,0,0,0,-0,inf,inf
26,C4_15,0,931e-3,175,,0,0,0,-0,inf,inf
26,C4_16,0,993.1e-3,175,,0,0,0,-0,inf,inf
26,C4_17,0,1.055,175,,0,0,0,-0,inf,inf
26,C4_18,0,1.117,175,,0,0,0,-0,inf,inf
26,C4_19,0,1.179,175,,0,0,0,-0,inf,inf
26,C4_20,0,1.241,175,,0,0,0,-0,inf,inf
26,C4_21,0,1.303,175,,0,0,0,-0,inf,inf
26,C4_22,0,1.366,175,,0,0,0,-0,inf,inf
26,C4_23,0,1.428,175,,0,0,0,-0,inf,inf
26,C4_24,0,1.49,175,,0,0,0,-0,inf,inf
26,C4_25,0,1.552,175,,0,0,0,-0,inf,inf
26,C4_26,0,1.614,175,,0,0,0,-0,inf,inf
26,C4_27,0,1.676,175,,0,0,0,-0,inf,inf
26,C4_28,0,1.738,175,,0,0,0,-0,inf,inf
26,C4_29,0,1.8,175,,0,0,0,-0,inf,inf
26,C4_30,900e-3,0,175,,22.11e-9,114.3e-6,1.092e-9,-43.62e-6,823.8e6,20.63e3
26,C4_31,900e-3,62.07e-3,175,,75.21e-9,106.1e-6,3.792e-9,-36.78e-6,237.3e6,24.47e3
26,C4_32,900e-3,124.1e-3,175,,245.4e-9,97.76e-6,12.76e-9,-30.46e-6,70.53e6,29.55e3
26,C4_33,900e-3,186.2e-3,175,,760.3e-9,89.23e-6,41.15e-9,-24.65e-6,21.87e6,36.51e3
26,C4_34,900e-3,248.3e-3,175,,2.218e-6,80.5e-6,126.1e-9,-19.38e-6,7.135e6,46.43e3
26,C4_35,900e-3,310.3e-3,175,,5.827e-6,71.45e-6,360.8e-9,-14.67e-6,2.494e6,61.37e3
26,C4_36,900e-3,372.4e-3,175,,12.71e-6,61.82e-6,918.6e-9,-10.53e-6,979.7e3,85.5e3
26,C4_37,900e-3,434.5e-3,175,,22.22e-6,51.17e-6,1.994e-6,-7.014e-6,451.4e3,128.3e3
26,C4_38,900e-3,496.6e-3,175,,32.37e-6,39.1e-6,3.689e-6,-4.205e-6,243.9e3,214e3
26,C4_39,900e-3,558.6e-3,175,,41.83e-6,26.03e-6,5.997e-6,-2.182e-6,150.1e3,412.4e3
26,C4_40,900e-3,620.7e-3,175,,50.3e-6,14.09e-6,8.861e-6,-951e-9,101.6e3,946.4e3
26,C4_41,900e-3,682.8e-3,175,,57.95e-6,6.024e-6,12.22e-6,-350.7e-9,73.63e3,2.566e6
26,C4_42,900e-3,744.8e-3,175,,64.98e-6,2.145e-6,16.04e-6,-114.9e-9,56.11e3,7.834e6
26,C4_43,900e-3,806.9e-3,175,,71.5e-6,688.3e-9,20.28e-6,-34.81e-9,44.38e3,25.85e6
26,C4_44,900e-3,869e-3,175,,77.55e-6,205e-9,24.9e-6,-9.902e-9,36.14e3,90.89e6
26,C4_45,900e-3,931e-3,175,,83.15e-6,57.27e-9,29.89e-6,-2.677e-9,30.11e3,336.2e6
26,C4_46,900e-3,993.1e-3,175,,88.29e-6,15.26e-9,35.21e-6,-699.8e-12,25.56e3,1.286e9
26,C4_47,900e-3,1.055,175,,92.96e-6,3.953e-9,40.84e-6,-179.3e-12,22.04e3,5.018e9
26,C4_48,900e-3,1.117,175,,97.15e-6,1.008e-9,46.74e-6,-45.47e-12,19.25e3,19.79e9
26,C4_49,900e-3,1.179,175,,100.8e-6,254.8e-12,52.89e-6,-11.47e-12,17.02e3,78.5e9
26,C4_50,900e-3,1.241,175,,104e-6,64.16e-12,59.25e-6,-2.883e-12,15.19e3,312.2e9
26,C4_51,900e-3,1.303,175,,106.6e-6,16.12e-12,65.78e-6,-723.8e-15,13.68e3,1.243e12
26,C4_52,900e-3,1.366,175,,108.6e-6,4.046e-12,72.46e-6,-181.6e-15,12.42e3,4.956e12
26,C4_53,900e-3,1.428,175,,109.8e-6,1.015e-12,79.25e-6,-45.55e-15,11.36e3,19.76e12
26,C4_54,900e-3,1.49,175,,110.3e-6,254.6e-15,86.08e-6,-11.42e-15,10.46e3,78.79e12
26,C4_55,900e-3,1.552,175,,109.7e-6,63.83e-15,92.91e-6,-2.864e-15,9.687e3,314.2e12
26,C4_56,900e-3,1.614,175,,108.3e-6,16.01e-15,99.68e-6,-718.2e-18,9.029e3,1.253e15
26,C4_57,900e-3,1.676,175,,106.1e-6,4.013e-15,106.3e-6,-180.1e-18,8.464e3,4.998e15
26,C4_58,900e-3,1.738,175,,103.3e-6,1.006e-15,112.8e-6,-45.15e-18,7.976e3,19.93e15
26,C4_59,900e-3,1.8,175,,100.2e-6,252.3e-18,119.1e-6,-11.32e-18,7.554e3,79.51e15
26,C4_60,1.8,0,175,,24e-9,245e-6,1.187e-9,-210e-6,1.517e9,8.573e3
26,C4_61,1.8,62.07e-3,175,,81.49e-9,236.6e-6,4.114e-9,-195e-6,437.5e6,9.23e3
26,C4_62,1.8,124.1e-3,175,,265.1e-9,228.1e-6,13.81e-9,-180.6e-6,130.3e6,9.967e3
26,C4_63,1.8,186.2e-3,175,,818.5e-9,219.5e-6,44.42e-9,-166.7e-6,40.52e6,10.8e3
26,C4_64,1.8,248.3e-3,175,,2.375e-6,210.9e-6,135.7e-9,-153.4e-6,13.27e6,11.74e3
26,C4_65,1.8,310.3e-3,175,,6.184e-6,202.3e-6,385.8e-9,-140.5e-6,4.665e6,12.81e3
26,C4_66,1.8,372.4e-3,175,,13.33e-6,193.7e-6,973.9e-9,-128.2e-6,1.848e6,14.04e3
26,C4_67,1.8,434.5e-3,175,,23.05e-6,185e-6,2.094e-6,-116.5e-6,859.5e3,15.45e3
26,C4_68,1.8,496.6e-3,175,,33.33e-6,176.4e-6,3.845e-6,-105.3e-6,468.1e3,17.1e3
26,C4_69,1.8,558.6e-3,175,,42.88e-6,167.8e-6,6.216e-6,-94.6e-6,289.6e3,19.03e3
26,C4_70,1.8,620.7e-3,175,,51.46e-6,159.1e-6,9.148e-6,-84.46e-6,196.8e3,21.31e3
26,C4_71,1.8,682.8e-3,175,,59.24e-6,150.4e-6,12.59e-6,-74.85e-6,143e3,24.05e3
26,C4_72,1.8,744.8e-3,175,,66.42e-6,141.7e-6,16.49e-6,-65.79e-6,109.2e3,27.36e3
26,C4_73,1.8,806.9e-3,175,,73.11e-6,133e-6,20.82e-6,-57.26e-6,86.46e3,31.43e3
26,C4_74,1.8,869e-3,175,,79.36e-6,124.2e-6,25.55e-6,-49.28e-6,70.44e3,36.53e3
26,C4_75,1.8,931e-3,175,,85.19e-6,115.3e-6,30.66e-6,-41.85e-6,58.71e3,43.01e3
26,C4_76,1.8,993.1e-3,175,,90.6e-6,106.4e-6,36.12e-6,-34.97e-6,49.84e3,51.48e3
26,C4_77,1.8,1.055,175,,95.6e-6,97.42e-6,41.9e-6,-28.64e-6,42.96e3,62.85e3
26,C4_78,1.8,1.117,175,,100.2e-6,88.32e-6,47.97e-6,-22.88e-6,37.52e3,78.68e3
26,C4_79,1.8,1.179,175,,104.4e-6,79.02e-6,54.32e-6,-17.68e-6,33.13e3,101.8e3
26,C4_80,1.8,1.241,175,,108.2e-6,69.33e-6,60.92e-6,-13.08e-6,29.55e3,137.7e3
26,C4_81,1.8,1.303,175,,111.6e-6,58.89e-6,67.74e-6,-9.092e-6,26.57e3,198e3
26,C4_82,1.8,1.366,175,,114.7e-6,47.19e-6,74.77e-6,-5.792e-6,24.07e3,310.8e3
26,C4_83,1.8,1.428,175,,117.5e-6,34.08e-6,81.98e-6,-3.264e-6,21.96e3,551.4e3
26,C4_84,1.8,1.49,175,,119.9e-6,20.77e-6,89.34e-6,-1.567e-6,20.15e3,1.148e6
26,C4_85,1.8,1.552,175,,122e-6,10.08e-6,96.85e-6,-631.4e-9,18.59e3,2.851e6
26,C4_86,1.8,1.614,175,,123.9e-6,3.932e-6,104.5e-6,-219.8e-9,17.23e3,8.19e6
26,C4_87,1.8,1.676,175,,125.4e-6,1.331e-6,112.2e-6,-69.46e-9,16.04e3,25.91e6
26,C4_88,1.8,1.738,175,,126.7e-6,413.4e-9,120e-6,-20.44e-9,15e3,88.06e6
26,C4_89,1.8,1.8,175,,127.7e-6,119.4e-9,127.9e-6,-5.668e-9,14.07e3,317.5e6
27,nom,900e-3,900e-3,27,,129.1e-6,907.3e-12,34.13e-6,-28.62e-12,26.37e3,31.44e9
27,C0_0,0,0,-50,,0,0,0,-0,inf,inf
27,C0_1,0,62.07e-3,-50,,0,0,0,-0,inf,inf
27,C0_2,0,124.1e-3,-50,,0,0,0,-0,inf,inf
27,C0_3,0,186.2e-3,-50,,0,0,0,-0,inf,inf
27,C0_4,0,248.3e-3,-50,,0,0,0,-0,inf,inf
27,C0_5,0,310.3e-3,-50,,0,0,0,-0,inf,inf
27,C0_6,0,372.4e-3,-50,,0,0,0,-0,inf,inf
27,C0_7,0,434.5e-3,-50,,0,0,0,-0,inf,inf
27,C0_8,0,496.6e-3,-50,,0,0,0,-0,inf,inf
27,C0_9,0,558.6e-3,-50,,0,0,0,-0,inf,inf
27,C0_10,0,620.7e-3,-50,,0,0,0,-0,inf,inf
27,C0_11,0,682.8e-3,-50,,0,0,0,-0,inf,inf
27,C0_12,0,744.8e-3,-50,,0,0,0,-0,inf,inf
27,C0_13,0,806.9e-3,-50,,0,0,0,-0,inf,inf
27,C0_14,0,869e-3,-50,,0,0,0,-0,inf,inf
27,C0_15,0,931e-3,-50,,0,0,0,-0,inf,inf
27,C0_16,0,993.1e-3,-50,,0,0,0,-0,inf,inf
27,C0_17,0,1.055,-50,,0,0,0,-0,inf,inf
27,C0_18,0,1.117,-50,,0,0,0,-0,inf,inf
27,C0_19,0,1.179,-50,,0,0,0,-0,inf,inf
27,C0_20,0,1.241,-50,,0,0,0,-0,inf,inf
27,C0_21,0,1.303,-50,,0,0,0,-0,inf,inf
27,C0_22,0,1.366,-50,,0,0,0,-0,inf,inf
27,C0_23,0,1.428,-50,,0,0,0,-0,inf,inf
27,C0_24,0,1.49,-50,,0,0,0,-0,inf,inf
27,C0_25,0,1.552,-50,,0,0,0,-0,inf,inf
27,C0_26,0,1.614,-50,,0,0,0,-0,inf,inf
27,C0_27,0,1.676,-50,,0,0,0,-0,inf,inf
27,C0_28,0,1.738,-50,,0,0,0,-0,inf,inf
27,C0_29,0,1.8,-50,,0,0,0,-0,inf,inf
27,C0_30,900e-3,0,-50,,444.8e-15,174.6e-6,10.73e-15,-48.38e-6,83.87e12,18.6e3
27,C0_31,900e-3,62.07e-3,-50,,5.824e-12,158.1e-6,140.5e-15,-38.05e-6,6.404e12,23.65e3
27,C0_32,900e-3,124.1e-3,-50,,76.05e-12,140.2e-6,1.838e-12,-28.78e-6,489.8e9,31.27e3
27,C0_33,900e-3,186.2e-3,-50,,982.2e-12,121e-6,23.85e-12,-20.67e-6,37.73e9,43.54e3
27,C0_34,900e-3,248.3e-3,-50,,12.15e-9,100.3e-6,301.2e-12,-13.79e-6,2.989e9,65.24e3
27,C0_35,900e-3,310.3e-3,-50,,129.5e-9,77.96e-6,3.44e-9,-8.254e-6,261.6e6,109e3
27,C0_36,900e-3,372.4e-3,-50,,961.2e-9,53.76e-6,30.15e-9,-4.157e-6,29.85e6,216.5e3
27,C0_37,900e-3,434.5e-3,-50,,4.67e-6,29.05e-6,179.8e-9,-1.595e-6,5.006e6,564.1e3
27,C0_38,900e-3,496.6e-3,-50,,16.72e-6,10.29e-6,781.3e-9,-427.8e-9,1.152e6,2.104e6
27,C0_39,900e-3,558.6e-3,-50,,41.68e-6,2.384e-6,2.533e-6,-82.84e-9,355.4e3,10.86e6
27,C0_40,900e-3,620.7e-3,-50,,73.5e-6,404.1e-9,6.097e-6,-11.66e-9,147.6e3,77.21e6
27,C0_41,900e-3,682.8e-3,-50,,104.1e-6,45.32e-9,11.63e-6,-1.138e-9,77.42e3,790.8e6
27,C0_42,900e-3,744.8e-3,-50,,131.1e-6,3.725e-9,18.94e-6,-88.64e-12,47.51e3,10.15e9
27,C0_43,900e-3,806.9e-3,-50,,154.4e-6,271.8e-12,27.81e-6,-6.367e-12,32.36e3,141.4e9
27,C0_44,900e-3,869e-3,-50,,174.5e-6,19.16e-12,38.03e-6,-447e-15,23.67e3,2.013e12
27,C0_45,900e-3,931e-3,-50,,191.6e-6,1.339e-12,49.4e-6,-31.2e-15,18.22e3,28.85e12
27,C0_46,900e-3,993.1e-3,-50,,206.2e-6,93.32e-15,61.75e-6,-2.174e-15,14.57e3,413.9e12
27,C0_47,900e-3,1.055,-50,,218.2e-6,6.502e-15,74.93e-6,-151.5e-18,12.01e3,5.942e15
27,C0_48,900e-3,1.117,-50,,228.1e-6,452.9e-18,88.78e-6,-10.55e-18,10.14e3,85.3e15
27,C0_49,900e-3,1.179,-50,,235.8e-6,31.54e-18,103.2e-6,-734.9e-21,8.723e3,1.225e18
27,C0_50,900e-3,1.241,-50,,241.7e-6,2.197e-18,118e-6,-51.19e-21,7.627e3,17.58e18
27,C0_51,900e-3,1.303,-50,,245.9e-6,153e-21,133.1e-6,-3.565e-21,6.76e3,252.4e18
27,C0_52,900e-3,1.366,-50,,248.5e-6,10.66e-21,148.5e-6,-248.3e-24,6.062e3,3.624e21
27,C0_53,900e-3,1.428,-50,,249.7e-6,742.5e-24,163.9e-6,-17.3e-24,5.49e3,52.03e21
27,C0_54,900e-3,1.49,-50,,249.6e-6,51.72e-24,179.4e-6,-1.205e-24,5.016e3,747e21
27,C0_55,900e-3,1.552,-50,,248.3e-6,3.602e-24,194.9e-6,-83.92e-27,4.619e3,10.72e24
27,C0_56,900e-3,1.614,-50,,245.8e-6,250.9e-27,210.2e-6,-5.846e-27,4.282e3,154e24
27,C0_57,900e-3,1.676,-50,,242.2e-6,17.48e-27,225.3e-6,-407.2e-30,3.994e3,2.21e27
27,C0_58,900e-3,1.738,-50,,237.3e-6,1.217e-27,240.2e-6,-28.36e-30,3.747e3,31.74e27
27,C0_59,900e-3,1.8,-50,,231.1e-6,84.79e-30,254.7e-6,-1.975e-30,3.533e3,455.6e27
27,C0_60,1.8,0,-50,,488.9e-15,305.3e-6,11.8e-15,-284.8e-6,152.6e12,6.319e3
27,C0_61,1.8,62.07e-3,-50,,6.401e-12,302.8e-6,154.5e-15,-266e-6,11.65e12,6.768e3
27,C0_62,1.8,124.1e-3,-50,,83.58e-12,299.5e-6,2.02e-12,-247.3e-6,891.2e9,7.279e3
27,C0_63,1.8,186.2e-3,-50,,1.079e-9,295.6e-6,26.21e-12,-228.8e-6,68.68e9,7.867e3
27,C0_64,1.8,248.3e-3,-50,,13.32e-9,290.8e-6,330.5e-12,-210.6e-6,5.447e9,8.546e3
27,C0_65,1.8,310.3e-3,-50,,141.1e-9,285.3e-6,3.758e-9,-192.7e-6,478.9e6,9.339e3
27,C0_66,1.8,372.4e-3,-50,,1.033e-6,278.8e-6,32.61e-9,-175.2e-6,55.21e6,10.27e3
27,C0_67,1.8,434.5e-3,-50,,4.948e-6,271.5e-6,192e-9,-158.2e-6,9.376e6,11.38e3
27,C0_68,1.8,496.6e-3,-50,,17.48e-6,263.1e-6,824.4e-9,-141.6e-6,2.184e6,12.71e3
27,C0_69,1.8,558.6e-3,-50,,43.06e-6,253.8e-6,2.642e-6,-125.5e-6,681.2e3,14.34e3
27,C0_70,1.8,620.7e-3,-50,,75.31e-6,243.3e-6,6.307e-6,-110.1e-6,285.4e3,16.35e3
27,C0_71,1.8,682.8e-3,-50,,106.3e-6,231.7e-6,11.96e-6,-95.35e-6,150.5e3,18.88e3
27,C0_72,1.8,744.8e-3,-50,,133.5e-6,218.8e-6,19.42e-6,-81.37e-6,92.71e3,22.12e3
27,C0_73,1.8,806.9e-3,-50,,157.1e-6,204.7e-6,28.45e-6,-68.22e-6,63.27e3,26.39e3
27,C0_74,1.8,869e-3,-50,,177.5e-6,189.4e-6,38.84e-6,-55.98e-6,46.34e3,32.15e3
27,C0_75,1.8,931e-3,-50,,195e-6,172.7e-6,50.42e-6,-44.74e-6,35.7e3,40.23e3
27,C0_76,1.8,993.1e-3,-50,,209.9e-6,154.8e-6,62.99e-6,-34.57e-6,28.58e3,52.07e3
27,C0_77,1.8,1.055,-50,,222.4e-6,135.5e-6,76.41e-6,-25.56e-6,23.56e3,70.43e3
27,C0_78,1.8,1.117,-50,,232.7e-6,114.8e-6,90.54e-6,-17.78e-6,19.88e3,101.2e3
27,C0_79,1.8,1.179,-50,,240.9e-6,92.66e-6,105.2e-6,-11.34e-6,17.1e3,158.8e3
27,C0_80,1.8,1.241,-50,,247.3e-6,68.71e-6,120.4e-6,-6.317e-6,14.95e3,284.9e3
27,C0_81,1.8,1.303,-50,,252.1e-6,43.1e-6,135.9e-6,-2.842e-6,13.25e3,633.3e3
27,C0_82,1.8,1.366,-50,,255.4e-6,19.48e-6,151.6e-6,-930.7e-9,11.87e3,1.934e6
27,C0_83,1.8,1.428,-50,,257.5e-6,5.602e-6,167.5e-6,-214.5e-9,10.74e3,8.391e6
27,C0_84,1.8,1.49,-50,,258.5e-6,1.141e-6,183.5e-6,-36.45e-9,9.807e3,49.39e6
27,C0_85,1.8,1.552,-50,,258.4e-6,160.8e-9,199.6e-6,-4.288e-9,9.019e3,419.8e6
27,C0_86,1.8,1.614,-50,,257.6e-6,15.1e-9,215.6e-6,-366.5e-12,8.349e3,4.911e9
27,C0_87,1.8,1.676,-50,,256e-6,1.151e-9,231.5e-6,-27.12e-12,7.775e3,66.37e9
27,C0_88,1.8,1.738,-50,,253.8e-6,82.17e-12,247.3e-6,-1.92e-12,7.278e3,937.5e9
27,C0_89,1.8,1.8,-50,,251.1e-6,5.761e-12,263e-6,-134.3e-15,6.844e3,13.4e12
27,C1_0,0,0,0,,0,0,0,-0,inf,inf
27,C1_1,0,62.07e-3,0,,0,0,0,-0,inf,inf
27,C1_2,0,124.1e-3,0,,0,0,0,-0,inf,inf
27,C1_3,0,186.2e-3,0,,0,0,0,-0,inf,inf
27,C1_4,0,248.3e-3,0,,0,0,0,-0,inf,inf
27,C1_5,0,310.3e-3,0,,0,0,0,-0,inf,inf
27,C1_6,0,372.4e-3,0,,0,0,0,-0,inf,inf
27,C1_7,0,434.5e-3,0,,0,0,0,-0,inf,inf
27,C1_8,0,496.6e-3,0,,0,0,0,-0,inf,inf
27,C1_9,0,558.6e-3,0,,0,0,0,-0,inf,inf
27,C1_10,0,620.7e-3,0,,0,0,0,-0,inf,inf
27,C1_11,0,682.8e-3,0,,0,0,0,-0,inf,inf
27,C1_12,0,744.8e-3,0,,0,0,0,-0,inf,inf
27,C1_13,0,806.9e-3,0,,0,0,0,-0,inf,inf
27,C1_14,0,869e-3,0,,0,0,0,-0,inf,inf
27,C1_15,0,931e-3,0,,0,0,0,-0,inf,inf
27,C1_16,0,993.1e-3,0,,0,0,0,-0,inf,inf
27,C1_17,0,1.055,0,,0,0,0,-0,inf,inf
27,C1_18,0,1.117,0,,0,0,0,-0,inf,inf
27,C1_19,0,1.179,0,,0,0,0,-0,inf,inf
27,C1_20,0,1.241,0,,0,0,0,-0,inf,inf
27,C1_21,0,1.303,0,,0,0,0,-0,inf,inf
27,C1_22,0,1.366,0,,0,0,0,-0,inf,inf
27,C1_23,0,1.428,0,,0,0,0,-0,inf,inf
27,C1_24,0,1.49,0,,0,0,0,-0,inf,inf
27,C1_25,0,1.552,0,,0,0,0,-0,inf,inf
27,C1_26,0,1.614,0,,0,0,0,-0,inf,inf
27,C1_27,0,1.676,0,,0,0,0,-0,inf,inf
27,C1_28,0,1.738,0,,0,0,0,-0,inf,inf
27,C1_29,0,1.8,0,,0,0,0,-0,inf,inf
27,C1_30,900e-3,0,0,,19.79e-12,153.2e-6,584.8e-15,-45.79e-6,1.539e12,19.65e3
27,C1_31,900e-3,62.07e-3,0,,161.3e-12,139.5e-6,4.772e-12,-36.7e-6,188.6e9,24.52e3
27,C1_32,900e-3,124.1e-3,0,,1.303e-9,124.9e-6,38.72e-12,-28.49e-6,23.24e9,31.59e3
27,C1_33,900e-3,186.2e-3,0,,10.26e-9,109.4e-6,309e-12,-21.21e-6,2.912e9,42.42e3
27,C1_34,900e-3,248.3e-3,0,,75.34e-9,93.01e-6,2.353e-9,-14.93e-6,382.5e6,60.29e3
27,C1_35,900e-3,310.3e-3,0,,471.2e-9,75.51e-6,15.99e-9,-9.692e-6,56.29e6,92.86e3
27,C1_36,900e-3,372.4e-3,0,,2.297e-6,56.7e-6,89.09e-9,-5.582e-6,10.1e6,161.2e3
27,C1_37,900e-3,434.5e-3,0,,8.402e-6,36.8e-6,388.7e-9,-2.678e-6,2.315e6,336.1e3
27,C1_38,900e-3,496.6e-3,0,,22.09e-6,18.32e-6,1.293e-6,-987.3e-9,696.3e3,911.6e3
27,C1_39,900e-3,558.6e-3,0,,42.49e-6,6.252e-6,3.273e-6,-267.7e-9,275e3,3.362e6
27,C1_40,900e-3,620.7e-3,0,,65.01e-6,1.512e-6,6.609e-6,-55.51e-9,136.2e3,16.21e6
27,C1_41,900e-3,682.8e-3,0,,86.38e-6,281.5e-9,11.32e-6,-9.128e-9,79.53e3,98.6e6
27,C1_42,900e-3,744.8e-3,0,,105.6e-6,41.2e-9,17.29e-6,-1.237e-9,52.07e3,727.7e6
27,C1_43,900e-3,806.9e-3,0,,122.8e-6,5.175e-9,24.38e-6,-150.3e-12,36.91e3,5.989e9
27,C1_44,900e-3,869e-3,0,,137.9e-6,608.5e-12,32.48e-6,-17.46e-12,27.71e3,51.55e9
27,C1_45,900e-3,931e-3,0,,151.3e-6,69.86e-12,41.46e-6,-1.996e-12,21.71e3,450.9e9
27,C1_46,900e-3,993.1e-3,0,,162.9e-6,7.956e-12,51.22e-6,-227e-15,17.57e3,3.964e12
27,C1_47,900e-3,1.055,0,,172.8e-6,903.6e-15,61.64e-6,-25.78e-15,14.6e3,34.92e12
27,C1_48,900e-3,1.117,0,,181.2e-6,102.5e-15,72.63e-6,-2.925e-15,12.39e3,307.7e12
27,C1_49,900e-3,1.179,0,,188.2e-6,11.63e-15,84.1e-6,-331.8e-18,10.7e3,2.713e15
27,C1_50,900e-3,1.241,0,,193.8e-6,1.32e-15,95.95e-6,-37.64e-18,9.38e3,23.91e15
27,C1_51,900e-3,1.303,0,,198e-6,149.7e-18,108.1e-6,-4.269e-18,8.325e3,210.8e15
27,C1_52,900e-3,1.366,0,,201.1e-6,16.98e-18,120.5e-6,-484.3e-21,7.469e3,1.858e18
27,C1_53,900e-3,1.428,0,,203e-6,1.926e-18,133e-6,-54.93e-21,6.765e3,16.38e18
27,C1_54,900e-3,1.49,0,,203.7e-6,218.5e-21,145.7e-6,-6.231e-21,6.179e3,144.4e18
27,C1_55,900e-3,1.552,0,,203.3e-6,24.79e-21,158.3e-6,-706.8e-24,5.686e3,1.273e21
27,C1_56,900e-3,1.614,0,,201.7e-6,2.812e-21,170.8e-6,-80.18e-24,5.268e3,11.23e21
27,C1_57,900e-3,1.676,0,,198.9e-6,318.9e-24,183.3e-6,-9.095e-24,4.91e3,98.96e21
27,C1_58,900e-3,1.738,0,,194.8e-6,36.18e-24,195.5e-6,-1.032e-24,4.604e3,872.4e21
27,C1_59,900e-3,1.8,0,,189.2e-6,4.104e-24,207.4e-6,-117e-27,4.339e3,7.691e24
27,C1_60,1.8,0,0,,21.68e-12,284.7e-6,640.5e-15,-258.4e-6,2.81e12,6.967e3
27,C1_61,1.8,62.07e-3,0,,176.6e-12,280.5e-6,5.226e-12,-240.8e-6,344.4e9,7.474e3
27,C1_62,1.8,124.1e-3,0,,1.426e-9,275.7e-6,42.4e-12,-223.6e-6,42.46e9,8.051e3
27,C1_63,1.8,186.2e-3,0,,11.22e-9,270.3e-6,338.1e-12,-206.6e-6,5.325e9,8.712e3
27,C1_64,1.8,248.3e-3,0,,82.07e-9,264.3e-6,2.568e-9,-190e-6,701e6,9.472e3
27,C1_65,1.8,310.3e-3,0,,509.4e-9,257.6e-6,17.35e-9,-173.8e-6,103.7e6,10.35e3
27,C1_66,1.8,372.4e-3,0,,2.455e-6,250.4e-6,95.85e-9,-158.1e-6,18.78e6,11.39e3
27,C1_67,1.8,434.5e-3,0,,8.856e-6,242.4e-6,413.5e-9,-142.8e-6,4.353e6,12.61e3
27,C1_68,1.8,496.6e-3,0,,22.98e-6,233.8e-6,1.359e-6,-128e-6,1.325e6,14.06e3
27,C1_69,1.8,558.6e-3,0,,43.78e-6,224.5e-6,3.407e-6,-113.8e-6,528.3e3,15.82e3
27,C1_70,1.8,620.7e-3,0,,66.59e-6,214.4e-6,6.832e-6,-100.2e-6,263.4e3,17.97e3
27,C1_71,1.8,682.8e-3,0,,88.21e-6,203.5e-6,11.65e-6,-87.19e-6,154.6e3,20.65e3
27,C1_72,1.8,744.8e-3,0,,107.7e-6,191.9e-6,17.74e-6,-74.91e-6,101.5e3,24.03e3
27,C1_73,1.8,806.9e-3,0,,125.1e-6,179.5e-6,24.97e-6,-63.38e-6,72.09e3,28.4e3
27,C1_74,1.8,869e-3,0,,140.6e-6,166.3e-6,33.22e-6,-52.65e-6,54.18e3,34.19e3
27,C1_75,1.8,931e-3,0,,154.2e-6,152.2e-6,42.38e-6,-42.76e-6,42.48e3,42.09e3
27,C1_76,1.8,993.1e-3,0,,166.1e-6,137.4e-6,52.32e-6,-33.77e-6,34.4e3,53.3e3
27,C1_77,1.8,1.055,0,,176.5e-6,121.6e-6,62.96e-6,-25.73e-6,28.59e3,69.96e3
27,C1_78,1.8,1.117,0,,185.3e-6,105.1e-6,74.19e-6,-18.69e-6,24.26e3,96.31e3
27,C1_79,1.8,1.179,0,,192.7e-6,87.56e-6,85.92e-6,-12.71e-6,20.95e3,141.7e3
27,C1_80,1.8,1.241,0,,198.9e-6,68.86e-6,98.07e-6,-7.846e-6,18.35e3,229.4e3
27,C1_81,1.8,1.303,0,,203.8e-6,48.81e-6,110.6e-6,-4.188e-6,16.28e3,429.8e3
27,C1_82,1.8,1.366,0,,207.6e-6,28.45e-6,123.3e-6,-1.796e-6,14.59e3,1.002e6
27,C1_83,1.8,1.428,0,,210.5e-6,11.99e-6,136.3e-6,-576.6e-9,13.21e3,3.122e6
27,C1_84,1.8,1.49,0,,212.4e-6,3.467e-6,149.4e-6,-138e-9,12.05e3,13.04e6
27,C1_85,1.8,1.552,0,,213.5e-6,746.1e-9,162.6e-6,-25.76e-9,11.07e3,69.89e6
27,C1_86,1.8,1.614,0,,213.9e-6,123.4e-9,175.9e-6,-3.832e-9,10.23e3,469.8e6
